F,1.83378
F,1.86763
F,1.85556
F,1.94158
F,1.90976
F,1.82467
F,1.96253
F,21.1811
F,1.87741
F,2.12382
F,2.15154
F,2.32313
F,3.22216
F,2.68497
F,2.62592
F,2.33039
F,3.31717
F,29.0221
F,2.53967
F,2.60879
F,2.09574
F,1.92951
F,1.94081
F,1.88776
F,1.88702
F,1.94444
F,1.8367
F,1.93464
F,1.85688
F,1.83796
F,1.87764
F,1.87027
F,1.87188
F,1.872
F,1.86224
F,1.8776
F,1.93687
F,1.97866
F,1.90597
F,21.2624
F,1.86579
F,2.14068
F,2.25389
F,2.2333
F,3.56158
F,2.76892
F,2.9631
F,2.82203
F,4.9875
F,36.0665
F,19.8608
F,1.95374
F,1.9049
F,1.91893
F,1.83947
F,1.87466
F,1.90938
F,1.94305
F,1.99016
F,1.99149
F,1.84601
F,1.88054
F,1.81688
F,1.84697
F,1.88448
F,1.90805
F,1.95851
F,1.91224
F,1.89239
F,1.94901
F,2.16
F,16.7277
F,1.81445
F,1.94431
F,2.12645
F,1.96096
F,3.62448
F,2.38704
F,2.34134
F,2.35237
F,4.0289
F,29.2389
F,15.5545
F,44.5159
F,50.1174
F,33.2092
F,6.41204
F,1.86333
F,1.88247
F,1.94224
F,1.91416
F,2.00248
F,1.83695
F,1.76005
F,1.78555
F,1.87981
F,1.89467
F,1.89071
F,2.1387
F,1.85588
F,1.82629
F,1.86672
F,12.565
F,10.3297
F,1.81211
F,1.89384
F,2.02472
F,2.00063
F,3.57213
F,2.41753
F,2.22993
F,2.14745
F,3.62628
F,29.1175
F,4.77057
F,4.30898
F,20.4203
F,11.7181
F,43.3087
F,49.2201
F,42.6039
F,16.6506
F,1.90275
F,1.89344
F,1.75901
F,1.69008
F,1.70475
F,1.73684
F,1.82488
F,1.87621
F,1.91789
F,1.78523
F,1.81593
F,1.73573
F,14.621
F,2.2485
F,1.81621
F,1.85115
F,1.99315
F,1.96124
F,3.73174
F,2.28601
F,2.08911
F,2.0852
F,4.33574
F,23.1317
F,21.0832
F,4.30327
F,19.9231
F,24.1932
F,46.4483
F,4.13147
F,4.38001
F,22.8893
F,47.2992
F,47.452
F,28.7996
F,2.336
F,1.7471
F,1.80446
F,1.88344
F,1.9495
F,1.939
F,1.82601
F,1.77442
F,1.78067
F,10.6991
F,1.88661
F,1.81873
F,1.89497
F,2.07886
F,1.92086
F,3.75843
F,2.02339
F,2.00579
F,2.04178
F,4.36382
F,20.5467
F,41.9805
F,43.9821
F,28.7629
F,37.1722
F,39.5947
F,5.83523
F,11.4241
F,28.9535
F,46.0209
F,4.35776
F,21.8941
F,37.1257
F,49.5904
F,32.411
F,1.89118
F,1.93996
F,1.90223
F,1.8176
F,1.78382
F,1.81404
F,10.5134
F,1.89039
F,1.94846
F,1.93015
F,2.01837
F,1.89409
F,3.77354
F,2.02084
F,1.94017
F,1.98294
F,5.23449
F,22.0944
F,41.4627
F,41.5791
F,21.1763
F,48.849
F,42.4999
F,42.264
F,41.6379
F,43.2664
F,48.4413
F,21.6094
F,44.3256
F,21.7083
F,4.24962
F,46.8151
F,1.89876
F,1.90696
F,1.90628
F,1.89999
F,1.86919
F,1.87047
F,9.27622
F,1.87264
F,1.87395
F,1.88421
F,2.02256
F,1.91076
F,3.80842
F,2.05646
F,2.04094
F,1.9783
F,5.88142
F,20.8118
F,41.1999
F,41.8569
F,24.0288
F,47.1803
F,41.048
F,38.4536
F,38.447
F,45.3613
F,44.553
F,43.1119
F,36.0216
F,17.5979
F,7.21617
F,32.4609
F,1.95151
F,1.96185
F,1.90147
F,1.90419
F,1.84105
F,1.88121
F,7.31847
F,1.87914
F,1.89665
F,1.91346
F,1.92506
F,1.91994
F,3.54445
F,2.19201
F,2.0906
F,2.02281
F,7.12433
F,19.0485
F,40.9094
F,43.5818
F,4.43666
F,47.8768
F,38.8434
F,37.7169
F,39.1496
F,48.2953
F,44.1042
F,39.0848
F,41.3637
F,26.3451
F,33.8311
F,7.38228
F,1.95373
F,1.94541
F,1.93882
F,1.89729
F,1.89131
F,2.02993
F,7.31343
F,1.85614
F,1.84152
F,1.85763
F,1.96625
F,1.97066
F,3.12524
F,2.00904
F,2.02982
F,2.00679
F,7.5458
F,17.3486
F,41.5522
F,36.0863
F,36.6867
F,46.6825
F,37.1209
F,42.9897
F,41.813
F,48.8489
F,45.4778
F,44.8485
F,35.1198
F,23.4831
F,45.0997
F,1.89462
F,1.94018
F,1.91766
F,1.90598
F,1.90475
F,1.89088
F,2.06011
F,7.22609
F,2.02367
F,1.8363
F,1.88367
F,1.95239
F,1.90446
F,3.13861
F,2.02383
F,2.06128
F,2.05547
F,7.3677
F,14.3673
F,41.8489
F,31.4871
F,49.3402
F,43.3669
F,39.3137
F,42.6687
F,43.2787
F,50.5443
F,45.0627
F,44.6665
F,31.0598
F,30.1562
F,41.0253
F,1.93898
F,1.99178
F,1.92171
F,1.86526
F,1.90246
F,2.0032
F,1.90784
F,7.30398
F,1.98351
F,1.87105
F,1.87674
F,1.93257
F,1.95834
F,2.93701
F,1.95764
F,1.99001
F,1.98241
F,6.38632
F,11.9022
F,30.3073
F,24.3625
F,49.3122
F,42.6753
F,41.4202
F,42.1841
F,50.0981
F,36.1623
F,25.9009
F,42.632
F,27.4168
F,26.563
F,28.0272
F,1.96395
F,1.90634
F,1.87872
F,1.88972
F,1.92765
F,1.88456
F,1.92904
F,7.5476
F,2.27976
F,1.83233
F,1.87967
F,1.92543
F,1.8667
F,2.56941
F,1.95563
F,1.99907
F,1.95184
F,6.49669
F,10.5965
F,46.0707
F,31.6059
F,47.5276
F,35.0687
F,43.088
F,41.6937
F,50.8806
T,39.6991
T,39.9803
F,33.842
F,4.87544
F,36.0686
F,2.92292
F,1.90425
F,1.91565
F,1.86497
F,1.94112
F,1.90293
F,1.91528
F,2.56488
F,7.72158
F,1.85384
F,1.84571
F,1.8688
F,1.88109
F,1.90684
F,2.20634
F,1.93986
F,1.95349
F,1.9901
F,6.4496
F,9.27538
F,2.11964
F,16.8217
F,45.1038
F,50.6887
F,27.9889
F,42.6135
F,48.8525
T,38.6418
T,39.0217
F,34.8867
F,22.8598
F,51.3853
F,1.91188
F,1.91629
F,1.90448
F,1.9293
F,1.95854
F,1.87501
F,1.88944
F,1.87679
F,6.98391
F,1.90078
F,1.89219
F,1.85869
F,1.87046
F,1.96067
F,1.89792
F,1.88449
F,1.93528
F,2.01338
F,5.7447
F,8.26337
F,2.11666
F,1.94678
F,1.95759
F,1.91373
F,12.5731
F,40.8895
F,48.0739
F,35.5383
F,36.8876
F,30.5668
F,28.6388
F,45.4396
F,1.91328
F,1.90645
F,1.90187
F,1.91633
F,1.91019
F,1.86148
F,1.89601
F,1.93839
F,7.0485
F,1.90682
F,1.87769
F,1.85147
F,1.84952
F,2.26665
F,1.85791
F,1.93155
F,1.94417
F,1.92062
F,5.42903
F,7.76403
F,2.02624
F,1.95046
F,1.90941
F,1.92081
F,1.9671
F,1.94989
F,1.99085
F,10.0107
F,37.622
F,45.684
F,32.9903
F,25.4493
F,1.89747
F,1.89351
F,1.89597
F,1.87786
F,1.95296
F,1.99496
F,1.96648
F,1.91992
F,6.35162
F,1.84673
F,1.81136
F,1.83139
F,1.87987
F,2.5181
F,1.93813
F,1.87089
F,1.95785
F,1.89851
F,5.3757
F,6.9577
F,2.05167
F,1.94502
F,2.01473
F,2.00298
F,1.89871
F,1.94596
F,1.94859
F,1.90454
F,1.93877
F,1.94118
F,8.71226
F,2.08557
F,1.90583
F,1.87885
F,1.92463
F,1.91077
F,1.90486
F,1.95107
F,2.03295
F,1.87104
F,5.71465
F,1.87645
F,1.83111
F,1.83918
F,1.89509
F,2.6977
F,1.84529
F,1.84274
F,1.87794
F,1.8866
F,5.02812
F,6.79967
F,2.05562
F,1.96575
F,1.89476
F,3.49231
F,2.00668
F,1.91202
F,1.93579
F,1.91603
F,1.91681
F,1.97125
F,1.86676
F,1.83899
F,1.90655
F,1.92268
F,1.94389
F,1.91541
F,1.9517
F,1.86625
F,1.83971
F,1.94129
F,5.53695
F,1.77556
F,1.81607
F,1.80733
F,1.90699
F,2.86657
F,1.94272
F,1.99337
F,2.0943
F,2.08081
F,4.96752
F,6.32216
F,2.05795
F,1.97833
F,1.86468
F,1.85607
F,2.10275
F,2.25869
F,1.92692
F,1.93267
F,1.96622
F,1.92935
F,1.88823
F,1.88246
F,1.92277
F,1.87746
F,1.94285
F,2.00122
F,2.00757
F,1.90239
F,1.85864
F,1.92107
F,5.15926
F,1.77214
F,1.78636
F,1.7721
F,1.88671
F,3.02499
F,1.84416
F,1.79175
F,1.85475
F,1.82217
F,4.96803
F,6.24937
F,2.06197
F,1.98642
F,1.86314
F,1.84703
F,1.82596
F,2.89412
F,1.9153
F,1.92676
F,1.956
F,1.93509
F,1.9144
F,1.85298
F,1.8345
F,1.86885
F,2.0444
F,2.02354
F,1.99201
F,1.88589
F,1.80993
F,2.53814
F,3.64441
F,1.7194
F,1.80197
F,1.77014
F,1.86966
F,3.23429
F,1.81587
F,1.95
F,1.833
F,1.91278
F,4.379
F,5.48217
F,1.99277
F,1.85605
F,1.88102
F,1.86877
F,1.86376
F,1.84564
F,1.92817
F,2.21938
F,2.12988
F,1.96844
F,1.79918
F,1.69109
F,1.67349
F,1.72903
F,1.80349
F,1.7325
F,1.74622
F,1.74515
F,1.67561
F,1.71553
F,1.73221
F,1.74668
F,1.79039
F,1.7844
F,1.98039
F,1.80135
F,1.75217
F,1.77118
F,1.80936
F,1.93821
F,2.62972
F,7.3428
F,2.03996
F,1.90236
F,1.87994
F,1.88119
F,1.93456
F,2.14311
F,2.19518
F,2.00738
F,2.02144
F,1.91163
F,1.83845
F,1.79912
F,1.78158
F,1.79517
F,1.81599
F,1.82391
F,1.82647
F,1.79647
F,1.7689
F,1.75497
F,1.7341
F,1.81651
F,1.8671
F,1.82217
F,1.97025
F,1.88431
F,1.85015
F,1.87244
F,1.88556
F,1.97919
F,2.62297
F,7.60921
F,2.10518
F,1.96709
F,1.89965
F,1.91838
F,1.94865
F,1.90584
F,1.88701
F,1.90964
F,2.00394
F,1.93805
F,1.86317
F,1.86683
F,1.79628
F,1.82168
F,1.86109
F,1.85116
F,1.84998
F,1.85533
F,1.78448
F,1.80729
F,1.84604
F,1.82459
F,1.92727
F,1.92979
F,2.00449
F,1.97472
F,2.04042
F,2.04621
F,2.05454
F,2.0707
F,2.59313
F,7.81997
F,2.06309
F,1.87708
F,1.93
F,1.89007
F,1.91165
F,1.93043
F,1.89128
F,1.87996
F,1.91032
F,1.85899
F,1.85497
F,1.85407
F,1.86767
F,1.85034
F,1.86888
F,1.81037
F,1.80424
F,1.83725
F,1.84583
F,1.82612
F,1.84389
F,1.88602
F,1.88095
F,1.84853
F,1.99405
F,2.02445
F,1.91783
F,1.8887
F,1.96936
F,1.9209
F,2.7053
F,9.13149
F,2.02945
F,1.91565
F,1.97766
F,1.91479
F,1.87257
F,1.93495
F,1.93157
F,1.84355
F,1.89389
F,1.87373
F,1.88975
F,1.88995
F,1.8806
F,1.88494
F,1.87735
F,1.79588
F,1.81954
F,1.84435
F,1.88975
F,1.84412
F,1.92837
F,1.9369
F,2.00189
F,1.87655
F,1.97596
F,2.00359
F,1.94927
F,1.88113
F,1.90773
F,1.94324
F,2.83372
F,11.0993
F,2.16563
F,1.9992
F,1.90461
F,1.90038
F,1.88247
F,1.88519
F,1.92045
F,1.86008
F,1.85601
F,1.864
F,1.86006
F,1.86428
F,1.86186
F,1.85406
F,1.90944
F,1.89206
F,1.87168
F,1.88345
F,1.92794
F,1.88835
F,1.89988
F,1.96885
F,1.96784
F,1.90595
F,1.98531
F,2.06623
F,1.98655
F,1.89302
F,1.94429
F,1.93212
F,2.85009
F,9.46489
F,2.0954
F,1.93554
F,1.96066
F,1.91506
F,1.9132
F,1.9073
F,1.92012
F,1.84027
F,1.8735
F,1.90462
F,1.9192
F,1.8714
F,1.87345
F,1.84984
F,1.87574
F,1.81721
F,1.81532
F,1.88003
F,1.92925
F,1.89077
F,1.87063
F,1.94042
F,1.97589
F,1.94528
F,1.95762
F,1.96298
F,1.917
F,1.93103
F,1.93234
F,1.90021
F,2.94205
F,12.0113
F,3.43601
F,2.96615
F,3.11626
F,2.93389
F,2.82156
F,2.68142
F,2.63667
F,2.64484
F,2.47766
F,2.41719
F,2.39986
F,2.24338
F,2.26568
F,2.26943
F,2.26634
F,2.08998
F,1.98909
F,2.04813
F,1.99299
F,1.93847
F,1.92628
F,1.94904
F,1.92576
F,1.86541
F,1.91422
F,2.03599
F,1.91927
F,1.90286
F,1.83156
F,2.0487
F,3.03954
F,11.5464
F,2.25146
F,2.1184
F,2.45035
F,1.95317
F,2.01701
F,1.95081
F,1.97689
F,2.00637
F,1.94984
F,1.96112
F,1.98716
F,2.09212
F,2.21671
F,2.33019
F,2.70942
F,3.09781
F,3.16085
F,3.54869
F,3.58007
F,3.82614
F,3.69114
F,3.65027
F,3.36945
F,3.31205
F,3.19471
F,3.30147
F,6.60294
F,5.71899
F,13.579
F,5.5618
F,3.86241
F,15.0844
F,2.09402
F,1.93202
F,1.98923
F,1.90702
F,1.87273
F,1.97919
F,2.02268
F,1.9772
F,1.98091
F,1.94566
F,2.22727
F,2.02436
F,1.94997
F,1.897
F,1.85892
F,1.87739
F,1.88848
F,1.87376
F,1.91077
F,1.92299
F,1.90353
F,1.90748
F,1.95284
F,1.89623
F,1.92513
F,1.97458
F,2.00342
F,2.75412
F,17.3977
F,5.8687
F,11.9138
F,5.88272
F,2.15949
F,1.87922
F,1.90539
F,1.88927
F,1.91793
F,1.93876
F,1.91425
F,1.9527
F,1.93959
F,1.91771
F,2.0682
F,2.06109
F,1.99066
F,1.95059
F,1.88944
F,1.87327
F,1.8859
F,1.89782
F,1.8689
F,1.89199
F,1.92727
F,1.97644
F,1.99576
F,1.92578
F,1.9619
F,1.99706
F,1.9414
F,2.52003
F,17.5286
F,10.1384
F,10.2861
F,6.90081
F,2.1123
F,1.86948
F,1.89338
F,1.89265
F,1.87974
F,1.89554
F,1.86309
F,1.88795
F,1.95723
F,2.36316
F,1.90041
F,1.92566
F,1.84749
F,1.87915
F,1.88534
F,1.84803
F,1.84092
F,1.90484
F,1.85542
F,1.8825
F,1.9194
F,1.91069
F,1.9079
F,1.91066
F,1.95301
F,2.04658
F,1.93701
F,2.24308
F,17.194
F,7.00871
F,9.64743
F,6.16769
F,2.0622
F,1.92684
F,1.89154
F,1.90789
F,1.89136
F,1.92974
F,2.29569
F,2.83462
F,2.68324
F,2.21523
F,1.84935
F,1.86105
F,1.85951
F,1.88914
F,1.93175
F,1.92056
F,1.87154
F,1.91995
F,1.88621
F,1.83353
F,1.89583
F,1.90004
F,1.91878
F,1.89296
F,1.9698
F,2.13321
F,2.22351
F,7.29668
F,15.1673
F,8.75919
F,6.74345
F,5.46263
F,2.02289
F,1.85556
F,2.09161
F,1.88772
F,1.92719
F,12.1422
F,17.0585
F,1.88389
F,1.88797
F,2.00612
F,1.89573
F,1.82622
F,1.78755
F,1.846
F,1.89733
F,1.95592
F,1.91196
F,1.84135
F,1.84998
F,1.8192
F,1.87667
F,1.89582
F,1.94418
F,1.91251
F,2.01126
F,2.02923
F,2.20448
F,16.3719
F,12.6939
F,4.92504
F,5.9476
F,5.0236
F,2.06841
F,1.86846
F,1.86472
F,1.89577
F,1.87089
F,42.6256
F,22.5948
F,46.6569
F,50.456
F,32.0681
F,5.13942
F,1.81577
F,1.77994
F,1.79514
F,1.87273
F,1.90779
F,1.95527
F,1.78903
F,1.75711
F,1.87045
F,1.80851
F,1.82699
F,1.96439
F,2.18937
F,1.9928
F,1.95267
F,2.06261
F,17.3016
F,12.9616
F,5.30913
F,5.70049
F,4.47288
F,2.05343
F,1.86451
F,1.82838
F,1.76046
F,1.78126
F,49.4093
F,10.8222
F,4.33586
F,4.25553
F,20.4738
F,42.2778
F,49.6288
F,43.3165
F,16.6019
F,1.81972
F,1.89608
F,1.97709
F,1.74514
F,1.72991
F,1.76417
F,1.71582
F,1.77328
F,1.9118
F,1.96371
F,1.96404
F,1.98951
F,1.85651
F,17.8015
F,11.9244
F,6.37899
F,5.75095
F,4.51646
F,2.0119
F,1.87765
F,1.89595
F,1.82462
F,1.832
F,42.5144
F,16.1054
F,4.24058
F,15.6084
F,14.4109
F,48.0565
F,4.21734
F,4.13254
F,22.7285
F,46.0722
F,47.0681
F,30.4095
F,3.50731
F,1.71525
F,1.74046
F,1.77856
F,1.85486
F,1.91845
F,1.99623
F,2.00029
F,1.93989
F,1.96595
F,12.8088
F,9.37278
F,5.73005
F,6.86544
F,4.42286
F,2.02882
F,1.87423
F,1.88616
F,1.82286
F,17.1986
F,34.5584
F,42.3389
F,44.4967
F,37.6159
F,4.42029
F,47.3581
F,4.18442
F,4.23561
F,22.1884
F,40.0603
F,33.9185
F,8.36849
F,36.631
F,50.8949
F,42.014
F,13.5111
F,1.89887
F,1.93728
F,1.97469
F,1.97975
F,1.89604
F,2.00373
F,12.4661
F,6.14881
F,3.67459
F,6.28352
F,3.74746
F,2.05718
F,1.93036
F,1.86574
F,1.8707
F,42.7854
F,39.5304
F,41.2873
F,41.697
F,38.2559
F,33.5793
F,48.4364
F,44.9136
F,44.987
F,40.9517
F,51.7528
F,19.6083
F,31.7473
F,46.4244
F,12.1946
F,8.02321
F,32.1341
F,1.90343
F,1.94737
F,1.95222
F,1.96782
F,1.96844
F,1.92814
F,11.6304
F,4.22836
F,3.80695
F,4.15381
F,3.02724
F,2.14969
F,1.93152
F,1.93128
F,1.85997
F,52.0321
F,41.3151
F,40.8089
F,40.4408
F,36.1015
F,44.2133
F,44.0687
F,39.4411
F,42.6018
F,37.8759
F,50.5335
F,46.4036
F,33.5088
F,23.0584
F,4.89635
F,29.9344
F,8.31779
F,1.96154
F,2.00496
F,1.94644
F,1.97453
F,1.93801
F,2.02297
F,9.00118
F,3.98328
F,3.20691
F,4.48942
F,3.05608
F,2.02921
F,2.01248
F,1.84944
F,1.96514
F,45.8928
F,41.8093
F,40.6551
F,41.2671
F,16.8705
F,47.6881
F,39.4677
F,39.4327
F,39.5355
F,36.36
F,50.2692
F,42.6891
F,48.0129
F,35.4114
F,21.1993
F,50.3585
F,1.93236
F,2.02067
F,2.00067
F,1.92317
F,1.99142
F,1.96245
F,2.11173
F,8.93137
F,3.46358
F,3.13552
F,4.4649
F,2.93199
F,2.02564
F,1.95454
F,1.91361
F,16.3505
F,33.6136
F,41.746
F,41.5346
F,42.9354
F,4.43792
F,50.5287
F,38.3661
F,40.8623
F,41.9383
F,48.4156
F,48.7954
F,48.6968
F,50.1226
F,32.7566
F,30.0285
F,45.2919
F,1.92547
F,1.97913
F,1.95593
F,1.94454
F,1.93901
F,1.9669
F,2.14535
F,8.84362
F,3.40882
F,2.76441
F,4.27531
F,2.72935
F,2.09497
F,2.16558
F,2.01681
F,41.0122
F,21.648
F,44.9603
F,39.4729
F,43.815
F,9.06927
F,49.5567
F,41.5075
F,40.4345
F,42.7727
F,52.5085
F,47.1097
F,47.9543
F,41.4542
F,34.4971
F,30.274
F,30.8511
F,1.91747
F,1.96344
F,1.93217
F,1.91266
F,1.92758
F,2.19059
F,1.96559
F,8.21308
F,2.99491
F,3.42643
F,4.18004
F,2.5039
F,2.03585
F,2.13487
F,1.98922
F,45.8438
F,5.43903
F,4.65898
F,31.2128
F,36.3557
F,46.4049
F,46.7629
F,42.0425
F,45.1717
F,41.493
F,52.42
F,26.7885
F,41.17
F,41.5277
F,26.9777
F,39.5183
F,4.0507
F,1.8839
F,1.95125
F,1.93664
F,1.88245
F,1.91809
F,1.95185
F,1.99355
F,7.97486
F,2.93646
F,3.08608
F,3.7502
F,2.23022
F,2.01109
F,2.04242
F,1.96906
F,13.3555
F,42.7675
F,51.6607
F,37.0893
F,27.2596
F,49.6845
F,39.0796
F,44.3553
F,44.5229
F,46.8861
F,51.1878
T,41.282
F,40.5883
F,29.4277
F,15.6223
F,53.9077
F,1.89154
F,1.87454
F,1.93503
F,1.90767
F,1.94298
F,1.9033
F,1.92775
F,3.19552
F,7.81518
F,3.08681
F,3.09265
F,3.08201
F,2.07294
F,1.9972
F,1.96608
F,1.86998
F,1.89648
F,1.88404
F,1.90927
F,6.60115
F,35.6038
F,50.0916
F,41.6863
F,14.3792
F,40.2026
F,51.1537
F,42.303
T,42.1891
F,41.5756
F,31.1249
F,6.54901
F,49.1499
F,1.88311
F,1.8931
F,1.87101
F,1.90808
F,1.91956
F,1.91502
F,1.97331
F,2.01479
F,6.42068
F,2.45493
F,2.74742
F,2.66286
F,1.95394
F,2.01985
F,1.86223
F,1.97786
F,1.93767
F,1.91536
F,1.92624
F,2.01698
F,1.89603
F,1.87772
F,2.13983
F,29.5952
F,50.2563
F,49.3753
F,34.37
T,40.3486
F,40.3206
F,33.2536
F,28.2319
F,23.3335
F,1.88051
F,1.91434
F,1.9338
F,1.9382
F,1.88129
F,1.92114
F,1.98075
F,2.07315
F,6.11163
F,2.15849
F,2.41549
F,2.41665
F,1.90625
F,1.99053
F,1.9556
F,1.87936
F,1.90808
F,1.95296
F,1.91367
F,1.9047
F,1.86841
F,1.88084
F,1.88827
F,1.91112
F,1.91744
F,1.8676
F,24.597
F,49.4375
F,45.8559
F,30.5264
F,39.9325
F,2.35678
F,1.9041
F,1.88481
F,1.89546
F,1.94212
F,1.91911
F,1.9733
F,1.9554
F,2.07499
F,5.33583
F,2.31614
F,2.28185
F,2.35113
F,1.80221
F,2.16434
F,2.04996
F,2.04667
F,1.89305
F,1.84814
F,1.86306
F,1.90072
F,1.85305
F,1.92249
F,1.94662
F,1.8973
F,1.92273
F,1.89502
F,1.87724
F,1.96377
F,2.06147
F,21.5707
F,36.0745
F,2.04013
F,1.85114
F,1.84193
F,1.92458
F,1.90232
F,1.91233
F,2.11012
F,2.05697
F,1.98387
F,4.77059
F,2.06977
F,2.27736
F,2.16994
F,1.75525
F,2.01281
F,1.9709
F,1.88045
F,1.86335
F,1.86327
F,1.8453
F,1.89925
F,1.91325
F,1.90342
F,3.18772
F,2.9682
F,1.85152
F,1.9118
F,1.87345
F,1.93097
F,1.94315
F,1.97703
F,1.88855
F,1.89474
F,1.88952
F,1.87487
F,1.87831
F,1.95403
F,1.9701
F,2.02452
F,1.95707
F,3.09122
F,3.43781
F,1.97509
F,2.07004
F,1.99899
F,1.7645
F,1.98931
F,1.89894
F,1.82903
F,1.83117
F,1.84233
F,1.83294
F,1.87872
F,1.89667
F,1.94661
F,1.96814
F,2.10721
F,2.01128
F,1.86724
F,1.87417
F,1.96608
F,1.87398
F,1.98669
F,1.89257
F,1.95912
F,1.85538
F,1.83843
F,1.95267
F,2.01884
