F,1.88448,533149
F,1.90805,533149
F,1.95851,533149
F,1.91224,533149
F,1.89239,533148
F,1.94901,533148
F,2.16,533133
F,16.7277,529437
F,1.81445,533148
F,1.94431,533148
F,2.12645,533148
F,1.96096,533148
F,3.62448,533149
F,2.38704,533149
F,2.34134,533149
F,2.35237,533149
F,4.0289,533149
F,29.2389,532891
F,15.5545,532687
F,44.5159,531462
F,50.1174,531716
F,33.2092,532091
F,6.41204,532925
F,1.86333,533148
F,1.88247,533148
F,1.94224,533149
F,1.91416,533148
F,2.00248,533149
F,1.83695,533148
F,1.76005,533148
F,1.78555,533148
F,1.87981,533148
F,1.89467,533149
F,1.89071,533149
F,2.1387,533149
F,1.85588,533148
F,1.82629,533148
F,1.86672,533148
F,12.565,530470
F,10.3297,530484
F,1.81211,533148
F,1.89384,533149
F,2.02472,533148
F,2.00063,533148
F,3.57213,533149
F,2.41753,533149
F,2.22993,533149
F,2.14745,533149
F,3.62628,533149
F,29.1175,532706
F,4.77057,533166
F,4.30898,533165
F,20.4203,521304
F,11.7181,531818
F,43.3087,522525
F,49.2201,532020
F,42.6039,532124
F,16.6506,532569
F,1.90275,533149
F,1.89344,533148
F,1.75901,533148
F,1.69008,533148
F,1.70475,533148
F,1.73684,533148
F,1.82488,533148
F,1.87621,533148
F,1.91789,533149
F,1.78523,533148
F,1.81593,533148
F,1.73573,533148
F,14.621,530022
F,2.2485,533104
F,1.81621,533148
F,1.85115,533148
F,1.99315,533148
F,1.96124,533148
F,3.73174,533149
F,2.28601,533148
F,2.08911,533148
F,2.0852,533148
F,4.33574,533149
F,23.1317,533102
F,21.0832,525396
F,4.30327,533164
F,19.9231,522410
F,24.1932,524406
F,46.4483,517040
F,4.13147,533162
F,4.38001,533164
F,22.8893,527701
F,47.2992,526333
F,47.452,532216
F,28.7996,532267
F,2.336,533118
F,1.7471,533148
F,1.80446,533148
F,1.88344,533148
F,1.9495,533149
F,1.939,533148
F,1.82601,533148
F,1.77442,533148
F,1.78067,533148
F,10.6991,532173
F,1.88661,533150
F,1.81873,533148
F,1.89497,533148
F,2.07886,533148
F,1.92086,533148
F,3.75843,533148
F,2.02339,533148
F,2.00579,533148
F,2.04178,533148
F,4.36382,533149
F,20.5467,533098
F,41.9805,455495
F,43.9821,470071
F,28.7629,515937
F,37.1722,525938
F,39.5947,515972
F,5.83523,532610
F,11.4241,530967
F,28.9535,520781
F,46.0209,519475
F,4.35776,533163
F,21.8941,529616
F,37.1257,528383
F,49.5904,532747
F,32.411,532590
F,1.89118,533148
F,1.93996,533149
F,1.90223,533149
F,1.8176,533148
F,1.78382,533148
F,1.81404,533148
F,10.5134,532172
F,1.89039,533148
F,1.94846,533148
F,1.93015,533148
F,2.01837,533148
F,1.89409,533148
F,3.77354,533149
F,2.02084,533148
F,1.94017,533149
F,1.98294,533149
F,5.23449,533149
F,22.0944,533152
F,41.4627,456738
F,41.5791,459537
F,21.1763,520567
F,48.849,507643
F,42.4999,480269
F,42.264,478704
F,41.6379,500843
F,43.2664,516835
F,48.4413,504372
F,21.6094,527812
F,44.3256,510255
F,21.7083,526133
F,4.24962,533162
F,46.8151,532028
F,1.89876,533149
F,1.90696,533148
F,1.90628,533149
F,1.89999,533149
F,1.86919,533149
F,1.87047,533148
F,9.27622,532668
F,1.87264,533148
F,1.87395,533148
F,1.88421,533148
F,2.02256,533149
F,1.91076,533148
F,3.80842,533149
F,2.05646,533149
F,2.04094,533148
F,1.9783,533149
F,5.88142,533149
F,20.8118,533138
F,41.1999,439953
F,41.8569,452704
F,24.0288,518105
F,47.1803,506487
F,41.048,470589
F,38.4536,478226
F,38.447,496509
F,45.3613,519679
F,44.553,477664
F,43.1119,496701
F,36.0216,517664
F,17.5979,529486
F,7.21617,533108
F,32.4609,531448
F,1.95151,533149
F,1.96185,533149
F,1.90147,533148
F,1.90419,533149
F,1.84105,533148
F,1.88121,533148
F,7.31847,533043
F,1.87914,533149
F,1.89665,533149
F,1.91346,533148
F,1.92506,533149
F,1.91994,533148
F,3.54445,533149
F,2.19201,533149
F,2.0906,533149
F,2.02281,533149
F,7.12433,533149
F,19.0485,533145
F,40.9094,428456
F,43.5818,473376
F,4.43666,533158
F,47.8768,487098
F,38.8434,453560
F,37.7169,470499
F,39.1496,503777
F,48.2953,513071
F,44.1042,463677
F,39.0848,507754
F,41.3637,510524
F,26.3451,528545
F,33.8311,527143
F,7.38228,532676
F,1.95373,533149
F,1.94541,533149
F,1.93882,533148
F,1.89729,533148
F,1.89131,533148
F,2.02993,533149
F,7.31343,533014
F,1.85614,533148
F,1.84152,533148
F,1.85763,533148
F,1.96625,533149
F,1.97066,533149
F,3.12524,533149
F,2.00904,533149
F,2.02982,533149
F,2.00679,533149
F,7.5458,533149
F,17.3486,533153
F,41.5522,437834
F,36.0863,501797
F,36.6867,525287
F,46.6825,484195
F,37.1209,472059
F,42.9897,478982
F,41.813,489950
F,48.8489,494854
F,45.4778,466816
F,44.8485,507292
F,35.1198,514256
F,23.4831,528426
F,45.0997,526997
F,1.89462,533148
F,1.94018,533148
F,1.91766,533148
F,1.90598,533148
F,1.90475,533149
F,1.89088,533149
F,2.06011,533149
F,7.22609,533067
F,2.02367,533149
F,1.8363,533148
F,1.88367,533148
F,1.95239,533148
F,1.90446,533148
F,3.13861,533149
F,2.02383,533149
F,2.06128,533149
F,2.05547,533149
F,7.3677,533149
F,14.3673,533152
F,41.8489,457557
F,31.4871,516691
F,49.3402,511118
F,43.3669,465480
F,39.3137,458750
F,42.6687,484038
F,43.2787,498121
F,50.5443,495782
F,45.0627,485173
F,44.6665,513161
F,31.0598,518853
F,30.1562,525018
F,41.0253,526425
F,1.93898,533149
F,1.99178,533149
F,1.92171,533149
F,1.86526,533148
F,1.90246,533149
F,2.0032,533149
F,1.90784,533148
F,7.30398,533055
F,1.98351,533149
F,1.87105,533148
F,1.87674,533148
F,1.93257,533148
F,1.95834,533149
F,2.93701,533149
F,1.95764,533149
F,1.99001,533149
F,1.98241,533149
F,6.38632,533149
F,11.9022,533150
F,30.3073,518256
F,24.3625,528937
F,49.3122,500797
F,42.6753,449396
F,41.4202,453158
F,42.1841,492731
F,50.0981,490232
F,36.1623,515060
F,25.9009,517631
F,42.632,504738
F,27.4168,516246
F,26.563,516464
F,28.0272,531528
F,1.96395,533149
F,1.90634,533149
F,1.87872,533149
F,1.88972,533149
F,1.92765,533149
F,1.88456,533148
F,1.92904,533149
F,7.5476,533073
F,2.27976,533148
F,1.83233,533148
F,1.87967,533148
F,1.92543,533149
F,1.8667,533148
F,2.56941,533149
F,1.95563,533148
F,1.99907,533149
F,1.95184,533149
F,6.49669,533149
F,10.5965,533150
F,46.0707,523738
F,31.6059,522528
F,47.5276,510255
F,35.0687,493187
F,43.088,468660
F,41.6937,492477
F,50.8806,491828
T,39.6991,523146
T,39.9803,521923
F,33.842,523246
F,4.87544,533171
F,36.0686,531431
F,2.92292,532942
F,1.90425,533149
F,1.91565,533149
F,1.86497,533148
F,1.94112,533149
F,1.90293,533149
F,1.91528,533149
F,2.56488,533149
F,7.72158,533131
F,1.85384,533148
F,1.84571,533148
F,1.8688,533148
F,1.88109,533148
F,1.90684,533148
F,2.20634,533149
F,1.93986,533149
F,1.95349,533149
F,1.9901,533149
F,6.4496,533149
F,9.27538,533150
F,2.11964,533149
F,16.8217,532222
F,45.1038,531547
F,50.6887,531635
F,27.9889,531628
F,42.6135,487280
F,48.8525,508810
T,38.6418,509834
T,39.0217,510053
F,34.8867,522571
F,22.8598,532356
F,51.3853,531384
F,1.91188,533149
F,1.91629,533149
F,1.90448,533148
F,1.9293,533149
F,1.95854,533149
F,1.87501,533149
F,1.88944,533149
F,1.87679,533148
F,6.98391,533130
F,1.90078,533148
F,1.89219,533148
F,1.85869,533148
F,1.87046,533148
F,1.96067,533148
F,1.89792,533148
F,1.88449,533149
F,1.93528,533148
F,2.01338,533149
F,5.7447,533149
F,8.26337,533150
F,2.11666,533149
F,1.94678,533148
F,1.95759,533149
F,1.91373,533148
F,12.5731,532460
F,40.8895,531699
F,48.0739,526706
F,35.5383,530457
F,36.8876,531445
F,30.5668,523057
F,28.6388,531238
F,45.4396,532161
F,1.91328,533149
F,1.90645,533148
F,1.90187,533149
F,1.91633,533149
F,1.91019,533148
F,1.86148,533148
F,1.89601,533148
F,1.93839,533148
F,7.0485,533130
F,1.90682,533149
F,1.87769,533148
F,1.85147,533148
F,1.84952,533148
F,2.26665,533148
F,1.85791,533148
F,1.93155,533148
F,1.94417,533148
F,1.92062,533149
F,5.42903,533149
F,7.76403,533149
F,2.02624,533149
F,1.95046,533149
F,1.90941,533149
F,1.92081,533149
F,1.9671,533149
F,1.94989,533149
F,1.99085,533149
F,10.0107,532609
F,37.622,531796
F,45.684,530583
F,32.9903,531959
F,25.4493,532230
F,1.89747,533149
F,1.89351,533148
F,1.89597,533149
F,1.87786,533149
F,1.95296,533149
F,1.99496,533149
F,1.96648,533149
F,1.91992,533148
F,6.35162,533140
F,1.84673,533148
F,1.81136,533148
F,1.83139,533148
F,1.87987,533148
F,2.5181,533148
F,1.93813,533149
F,1.87089,533148
F,1.95785,533149
F,1.89851,533148
F,5.3757,533149
F,6.9577,533149
F,2.05167,533149
F,1.94502,533149
F,2.01473,533149
F,2.00298,533149
F,1.89871,533149
F,1.94596,533149
F,1.94859,533149
F,1.90454,533148
F,1.93877,533148
F,1.94118,533149
F,8.71226,532651
F,2.08557,533042
F,1.90583,533149
F,1.87885,533148
F,1.92463,533149
F,1.91077,533149
F,1.90486,533148
F,1.95107,533149
F,2.03295,533149
F,1.87104,533149
F,5.71465,533148
F,1.87645,533148
F,1.83111,533148
F,1.83918,533148
F,1.89509,533148
F,2.6977,533148
F,1.84529,533148
F,1.84274,533148
F,1.87794,533148
F,1.8866,533148
F,5.02812,533149
F,6.79967,533149
F,2.05562,533149
F,1.96575,533149
F,1.89476,533148
F,3.49231,533149
F,2.00668,533148
F,1.91202,533148
F,1.93579,533148
F,1.91603,533149
F,1.91681,533149
F,1.97125,533149
F,1.86676,533148
F,1.83899,533148
F,1.90655,533149
F,1.92268,533148
F,1.94389,533149
F,1.91541,533149
F,1.9517,533149
F,1.86625,533148
F,1.83971,533148
F,1.94129,533149
F,5.53695,533149
F,1.77556,533148
F,1.81607,533148
F,1.80733,533148
F,1.90699,533148
F,2.86657,533148
F,1.94272,533148
F,1.99337,533148
F,2.0943,533148
F,2.08081,533148
F,4.96752,533149
F,6.32216,533149
F,2.05795,533149
F,1.97833,533148
F,1.86468,533148
F,1.85607,533148
F,2.10275,533149
F,2.25869,533149
F,1.92692,533149
F,1.93267,533149
F,1.96622,533149
F,1.92935,533149
F,1.88823,533148
F,1.88246,533148
F,1.92277,533148
F,1.87746,533148
F,1.94285,533149
F,2.00122,533149
F,2.00757,533149
F,1.90239,533149
F,1.85864,533148
F,1.92107,533148
F,5.15926,533148
F,1.77214,533148
F,1.78636,533148
F,1.7721,533148
F,1.88671,533148
F,3.02499,533148
F,1.84416,533148
F,1.79175,533148
F,1.85475,533148
F,1.82217,533148
F,4.96803,533149
F,6.24937,533149
F,2.06197,533149
F,1.98642,533148
F,1.86314,533148
F,1.84703,533148
F,1.82596,533148
F,2.89412,533149
F,1.9153,533149
F,1.92676,533149
F,1.956,533149
F,1.93509,533149
F,1.9144,533149
F,1.85298,533148
F,1.8345,533148
F,1.86885,533148
F,2.0444,533149
F,2.02354,533149
F,1.99201,533149
F,1.88589,533148
F,1.80993,533148
F,2.53814,533149
F,3.64441,533148
F,1.7194,533148
F,1.80197,533148
F,1.77014,533148
F,1.86966,533148
F,3.23429,533148
F,1.81587,533148
F,1.95,533148
F,1.833,533148
F,1.91278,533149
F,4.379,533149
F,5.48217,533149
F,1.99277,505230
F,1.85605,505230
F,1.88102,505230
F,1.86877,505230
F,1.86376,505230
F,1.84564,505230
F,1.92817,505230
F,2.21938,505230
F,2.12988,505230
F,1.96844,505230
F,1.79918,505230
F,1.69109,505230
F,1.67349,505230
F,1.72903,505230
F,1.80349,505230
F,1.7325,505230
F,1.74622,505230
F,1.74515,505230
F,1.67561,505230
F,1.71553,505230
F,1.73221,505230
F,1.74668,505230
F,1.79039,505230
F,1.7844,505230
F,1.98039,505230
F,1.80135,505230
F,1.75217,505230
F,1.77118,505230
F,1.80936,505230
F,1.93821,505230
F,2.62972,505230
F,7.3428,505231
F,2.03996,505230
F,1.90236,505230
F,1.87994,505230
F,1.88119,505230
F,1.93456,505230
F,2.14311,505230
F,2.19518,505230
F,2.00738,505230
F,2.02144,505230
F,1.91163,505230
F,1.83845,505230
F,1.79912,505230
F,1.78158,505230
F,1.79517,505230
F,1.81599,505230
F,1.82391,505230
F,1.82647,505230
F,1.79647,505230
F,1.7689,505230
F,1.75497,505230
F,1.7341,505230
F,1.81651,505230
F,1.8671,505230
F,1.82217,505230
F,1.97025,505230
F,1.88431,505230
F,1.85015,505230
F,1.87244,505230
F,1.88556,505230
F,1.97919,505230
F,2.62297,505230
F,7.60921,505231
F,2.10518,505230
F,1.96709,505230
F,1.89965,505230
F,1.91838,505230
F,1.94865,505230
F,1.90584,505230
F,1.88701,505230
F,1.90964,505230
F,2.00394,505230
F,1.93805,505230
F,1.86317,505230
F,1.86683,505230
F,1.79628,505230
F,1.82168,505230
F,1.86109,505230
F,1.85116,505230
F,1.84998,505230
F,1.85533,505230
F,1.78448,505230
F,1.80729,505230
F,1.84604,505230
F,1.82459,505230
F,1.92727,505230
F,1.92979,505230
F,2.00449,505230
F,1.97472,505230
F,2.04042,505230
F,2.04621,505230
F,2.05454,505230
F,2.0707,505230
F,2.59313,505230
F,7.81997,505231
F,2.06309,505230
F,1.87708,505230
F,1.93,505230
F,1.89007,505230
F,1.91165,505230
F,1.93043,505230
F,1.89128,505230
F,1.87996,505230
F,1.91032,505230
F,1.85899,505230
F,1.85497,505230
F,1.85407,505230
F,1.86767,505230
F,1.85034,505230
F,1.86888,505230
F,1.81037,505230
F,1.80424,505230
F,1.83725,505230
F,1.84583,505230
F,1.82612,505230
F,1.84389,505230
F,1.88602,505230
F,1.88095,505230
F,1.84853,505230
F,1.99405,505230
F,2.02445,505230
F,1.91783,505230
F,1.8887,505230
F,1.96936,505230
F,1.9209,505230
F,2.7053,505230
F,9.13149,505231
F,2.02945,505230
F,1.91565,505230
F,1.97766,505230
F,1.91479,505230
F,1.87257,505230
F,1.93495,505230
F,1.93157,505230
F,1.84355,505230
F,1.89389,505230
F,1.87373,505230
F,1.88975,505230
F,1.88995,505230
F,1.8806,505230
F,1.88494,505230
F,1.87735,505230
F,1.79588,505230
F,1.81954,505230
F,1.84435,505230
F,1.88975,505230
F,1.84412,505230
F,1.92837,505230
F,1.9369,505230
F,2.00189,505230
F,1.87655,505230
F,1.97596,505230
F,2.00359,505230
F,1.94927,505230
F,1.88113,505230
F,1.90773,505230
F,1.94324,505230
F,2.83372,505230
F,11.0993,505232
F,2.16563,505230
F,1.9992,505230
F,1.90461,505230
F,1.90038,505230
F,1.88247,505230
F,1.88519,505230
F,1.92045,505230
F,1.86008,505230
F,1.85601,505230
F,1.864,505230
F,1.86006,505230
F,1.86428,505230
F,1.86186,505230
F,1.85406,505230
F,1.90944,505230
F,1.89206,505230
F,1.87168,505230
F,1.88345,505230
F,1.92794,505230
F,1.88835,505230
F,1.89988,505230
F,1.96885,505230
F,1.96784,505230
F,1.90595,505230
F,1.98531,505230
F,2.06623,505230
F,1.98655,505230
F,1.89302,505230
F,1.94429,505230
F,1.93212,505230
F,2.85009,505230
F,9.46489,505232
F,2.0954,505230
F,1.93554,505230
F,1.96066,505230
F,1.91506,505230
F,1.9132,505230
F,1.9073,505230
F,1.92012,505230
F,1.84027,505230
F,1.8735,505230
F,1.90462,505230
F,1.9192,505230
F,1.8714,505230
F,1.87345,505230
F,1.84984,505230
F,1.87574,505230
F,1.81721,505230
F,1.81532,505230
F,1.88003,505230
F,1.92925,505230
F,1.89077,505230
F,1.87063,505230
F,1.94042,505230
F,1.97589,505230
F,1.94528,505230
F,1.95762,505230
F,1.96298,505230
F,1.917,505230
F,1.93103,505230
F,1.93234,505230
F,1.90021,505230
F,2.94205,505230
F,12.0113,505232
F,3.43601,505230
F,2.96615,505230
F,3.11626,505230
F,2.93389,505230
F,2.82156,505230
F,2.68142,505230
F,2.63667,505230
F,2.64484,505232
F,2.47766,505230
F,2.41719,505230
F,2.39986,505230
F,2.24338,505230
F,2.26568,505230
F,2.26943,505230
F,2.26634,505230
F,2.08998,505230
F,1.98909,505230
F,2.04813,505230
F,1.99299,505230
F,1.93847,505230
F,1.92628,505230
F,1.94904,505230
F,1.92576,505230
F,1.86541,505230
F,1.91422,505230
F,2.03599,505230
F,1.91927,505230
F,1.90286,505230
F,1.83156,505230
F,2.0487,505230
F,3.03954,505230
F,11.5464,505232
F,2.25146,505230
F,2.1184,505230
F,2.45035,505230
F,1.95317,505230
F,2.01701,505231
F,1.95081,505230
F,1.97689,505230
F,2.00637,505230
F,1.94984,505230
F,1.96112,505230
F,1.98716,505230
F,2.09212,505230
F,2.21671,505230
F,2.33019,505230
F,2.70942,505230
F,3.09781,505230
F,3.16085,505230
F,3.54869,505230
F,3.58007,505230
F,3.82614,505230
F,3.69114,505230
F,3.65027,505230
F,3.36945,505230
F,3.31205,505230
F,3.19471,505230
F,3.30147,505231
F,6.60294,505073
F,5.71899,505158
F,13.579,505162
F,5.5618,505224
F,3.86241,505230
F,15.0844,505228
F,2.09402,505230
F,1.93202,505230
F,1.98923,505230
F,1.90702,505230
F,1.87273,505230
F,1.97919,505230
F,2.02268,505230
F,1.9772,505230
F,1.98091,505230
F,1.94566,505230
F,2.22727,505230
F,2.02436,505230
F,1.94997,505230
F,1.897,505230
F,1.85892,505230
F,1.87739,505230
F,1.88848,505230
F,1.87376,505230
F,1.91077,505230
F,1.92299,505230
F,1.90353,505230
F,1.90748,505230
F,1.95284,505230
F,1.89623,505230
F,1.92513,505230
F,1.97458,505230
F,2.00342,505230
F,2.75412,505230
F,17.3977,504844
F,5.8687,505225
F,11.9138,505201
F,5.88272,505228
F,2.15949,505230
F,1.87922,505230
F,1.90539,505230
F,1.88927,505230
F,1.91793,505230
F,1.93876,505230
F,1.91425,505230
F,1.9527,505230
F,1.93959,505230
F,1.91771,505230
F,2.0682,505230
F,2.06109,505230
F,1.99066,505230
F,1.95059,505230
F,1.88944,505230
F,1.87327,505230
F,1.8859,505230
F,1.89782,505230
F,1.8689,505230
F,1.89199,505230
F,1.92727,505230
F,1.97644,505230
F,1.99576,505230
F,1.92578,505230
F,1.9619,505230
F,1.99706,505230
F,1.9414,505230
F,2.52003,505230
F,17.5286,504637
F,10.1384,505235
F,10.2861,505220
F,6.90081,505230
F,2.1123,505230
F,1.86948,505230
F,1.89338,505230
F,1.89265,505230
F,1.87974,505230
F,1.89554,505230
F,1.86309,505230
F,1.88795,505230
F,1.95723,505230
F,2.36316,505230
F,1.90041,505230
F,1.92566,505230
F,1.84749,505230
F,1.87915,505230
F,1.88534,505230
F,1.84803,505230
F,1.84092,505230
F,1.90484,505230
F,1.85542,505230
F,1.8825,505230
F,1.9194,505230
F,1.91069,505230
F,1.9079,505230
F,1.91066,505230
F,1.95301,505230
F,2.04658,505230
F,1.93701,505230
